,OID,osm_way_id,name,correct_name,aeroway,amenity,barrier,boundary,notes,building_type,building_classification ,building,craft,geological,historic,land_area,landuse,leisure,man_made,military,natural,office,place,shop,sport,tourism,other_tags,shape_Leng,shape_Area,poly_area,perimeter,CENTROID_X,CENTROID_Y,PNT_COUNT,MIN,MAX,Building_H,shape index,fractal dimensions ,height area,volume,perimeter index,Detour,Detour index
,-1,510859335,,,,storage_tank,,,,Industrial,Industrial,yes,,,,,,,storage_tank,,,,,,,,,32.39655943,45.42499716,45.42499716,32.39655943,497668.4435,7667215.013,5,-28.63132668,-26.64314842,1.988178253,0.7131879242,1.40215498,0.04376837375,34001.38983,,,
,-1,510859338,,,,,,,,Industrial,Industrial,yes,,,,,,,storage_tank,,,,,,,,,39.49454386,122.9900776,122.9900776,39.49454386,497674.2975,7667200.29,20,-28.51573372,-24.8318367,3.683897018,0.3211197573,3.114103002,0.02995279856,61604.33968,,,
,-1,510859339,,,,,,,,Industrial,Industrial,yes,,,,,,,storage_tank,,,,,,,,,29.72786088,69.6759948,69.6759948,29.72786088,497656.8645,7667197.721,20,-27.1274128,-23.81562424,3.311788559,0.4266585783,2.343794432,0.04753127054,26271.86961,,,
,-1,510859340,,,,,,,,Industrial,Industrial,yes,,,,,,,storage_tank,,,,,,,,,37.62351616,111.6037864,111.6037864,37.62351616,497671.9038,7667185.694,20,-28.77682877,-23.52650452,5.250324249,0.3371168431,2.966330578,0.04704432006,53257.17701,,,
,-1,510859341,,,,,,,,Industrial,Industrial,yes,,,,,,,storage_tank,,,,,,,,,29.69583703,69.52633383,69.52633383,29.69583703,497652.8723,7667184.042,20,-27.82817078,-23.35325241,4.474918365,0.4271163945,2.341282172,0.06436292724,26187.0582,,,
,-1,510859342,,,,,,,,Industrial,Industrial,yes,,,,,,,storage_tank,,,,,,,,,30.20254784,71.92700797,71.92700797,30.20254784,497649.2285,7667170.143,20,-28.97755623,-25.10589027,3.871665955,0.4199055221,2.38148809,0.05382770761,27550.57977,,,
,-1,510859343,,,,,,,,Industrial,Industrial,yes,,,,,,,storage_tank,,,,,,,,,44.94086313,159.2396572,159.2396572,44.94086313,497665.1997,7667168.003,20,-29.20617294,-24.7177372,4.488435745,0.2822215515,3.543315507,0.02818667048,90766.21542,,,
,-1,510859344,,,,,,,,Industrial,Industrial,yes,,,,,,,,,,,,,,,,48.40971559,145.9975588,145.9975588,48.40971559,497600.7035,7667175.258,5,-29.36755562,-26.95150948,2.416046143,0.3315789385,3.015873096,0.01654853795,113448.1957,,,
,-1,510859345,,,,,,,,Industrial,Industrial,yes,,,,,,,,,,,,,,,,51.33323471,164.5066729,164.5066729,51.33323471,497597.7015,7667150.392,5,-32.0226593,-28.34321404,3.679445267,0.31204348,3.204681604,0.02236654113,135268.2574,,,
,-1,510859346,,,,,,,,Industrial,Industrial,yes,,,,,,,,,,,,,,,,126.4731263,769.4048552,769.4048552,126.4731263,497539.5591,7667205.526,11,-28.90709686,-25.07015419,3.836942673,0.1643778636,6.083544209,0.004986896881,2022994.781,,,
,-1,510859350,,,,,,,,Industrial,Industrial,yes,,,,,,,,,,,,,,,,55.03531211,173.689103,173.689103,55.03531211,497537.1903,7667174.107,5,-29.82335091,-26.40135956,3.421991348,0.3168610532,3.155957445,0.01970181945,166695.6631,,,
,-1,510859351,,,,,,,,Industrial,Industrial,yes,,,,,,,,,,,,,,,,36.83661418,80.54247192,80.54247192,36.83661418,497508.6715,7667241.72,5,-28.1495533,-26.50906372,1.640489578,0.4573563897,2.18647869,0.02036800633,49984.9332,,,
,-1,510859352,,,,,,,,Industrial,Industrial,yes,,,,,,,,,,,,,,,,36.02701899,71.93665813,71.93665813,36.02701899,497510.822,7667251.205,5,-25.66058731,-25.42984962,0.2307376862,0.5008158556,1.996741894,0.003207511888,46761.12871,,,
,-1,510859353,,,,radio station,,,,Commercial,Commercial,yes,,,,,,,,,,,,,,,,100.7570766,421.3870029,421.3870029,100.7570766,497497.9532,7667269.565,5,-25.25806046,-24.7528038,0.5052566528,0.2391081735,4.182207514,0.001199032361,1022884.681,,,
,-1,510859354,,,,,,,,Industrial,Industrial,yes,,,,,,,,,,,,,,,,147.9075475,520.9437641,520.9437641,147.9075475,497510.8742,7667289.446,13,-25.57590485,-24.14394951,1.431955338,0.2839222919,3.522090475,0.002748771434,3235720.554,,,
,-1,510859364,,,,,,,,Multi-Unit Residential,Residential,yes,,,,,,,,,,,,,,,,137.1940426,712.7515107,712.7515107,137.1940426,497870.0994,7667280.382,5,-18.56352234,-12.51777172,6.045750618,0.1924850954,5.195207441,0.008482269806,2582294.436,,,
,-1,510859368,,,,,,,,Industrial,Industrial,yes,,,,,,,,,,,,,,,,56.6628449,165.4477046,165.4477046,56.6628449,497810.1125,7667281.251,5,-17.88121223,-16.89924049,0.9819717407,0.3424819041,2.919862299,0.005935239436,181926.1491,,,
,-1,510859371,Ikaluktutiak Elks Lodge,Ikaluktutiak Elks Lodge,,pub,,,,Commercial,Commercial,yes,,,,,,,,,,,,,,,,59.4598934,220.7052168,220.7052168,59.4598934,497853.0272,7667248.598,5,-18.75637054,-16.10174179,2.654628754,0.269408645,3.711833375,0.01202793841,210219.1999,,,
,-1,510859374,,,,,,,,Single-Unit Residential,Residential,yes,,,,,,,,,,,,,,,,38.51760325,90.60750312,90.60750312,38.51760325,497866.8177,7667236.177,5,-19.44600677,-16.71528625,2.73072052,0.4251039033,2.352366074,0.03013790719,57144.93803,,,
,-1,510859375,,,,,,,,Industrial,Industrial,yes,,,,,,,,,,,,,,,,142.4189952,514.3256384,514.3256384,142.4189952,497836.5226,7667226.006,9,-21.40151024,-15.04081821,6.360692024,0.2769043279,3.611355617,0.01236705221,2888708.721,,,
,-1,510859378,Service Canada,Service Canada,,government office,,,,Commercial,Commercial,yes,,,,,,,,,,government,,,,,,59.90627472,204.0536262,204.0536262,59.90627472,497900.5661,7667292.347,5,-17.22871971,-15.47265053,1.756069183,0.2935810347,3.406214577,0.008605920002,214989.3474,,,
,-1,510859379,Metal Muskox,Metal Muskox,,,,,,Industrial,Industrial,yes,,,,,,,,,,,,,,,,70.04747383,267.356705,267.356705,70.04747383,497779.8851,7667126.288,7,-31.44901848,-23.49851036,7.950508118,0.2620000641,3.81679296,0.0297374555,343698.3387,,,
,-1,510859380,,,,,,,,Garage,Industrial,yes,,,,,,,,,,,,,,,,58.04763575,190.1309128,190.1309128,58.04763575,497786.1308,7667140.601,5,-27.3746624,-23.18126297,4.193399429,0.3053035137,3.275429057,0.02205532686,195593.1349,,,
,-1,510859381,,,,,,,,Industrial,Industrial,yes,,,,,,,,,,,,,,,,50.74878872,135.229151,135.229151,50.74878872,497801.6514,7667157.444,9,-26.67004395,-23.1550045,3.515039444,0.3752799479,2.664677411,0.02599320797,130700.4379,,,
,-1,510859382,,,,,,,,Single-Unit Residential,Residential,yes,,,,,,,,,,,,,,,,34.53662603,73.2318399,73.2318399,34.53662603,497819.1661,7667186.401,5,-22.23615456,-20.25866508,1.977489471,0.4716066956,2.120410947,0.0270031379,41194.54629,,,
,-1,510859384,,,,,,,,Single-Unit Residential,Residential,yes,,,,,,,,,,,,,,,,22.40769363,31.3712221,31.3712221,22.40769363,497830.8828,7667176.837,5,-24.69411659,-21.31285286,3.381263733,0.7142754449,1.400020128,0.1077823402,11251.00904,,,
,-1,510859385,Wellness Centre,,,,,,,Commercial,Commercial,yes,,,,,,,,,,,,,,,,127.6506835,622.8777881,622.8777881,127.6506835,497954.84,7667500.976,13,-14.94853592,-10.06685829,4.881677628,0.2049369651,4.87954918,0.007837296049,2080029.21,,,
,-1,510859386,,,,,,,,Single-Unit Residential,Residential,yes,,,,,,,,,,,,,,,,65.84414307,231.1686531,231.1686531,65.84414307,497973.1005,7667429.933,7,-16.57294655,-13.83375549,2.739191055,0.2848316248,3.510846103,0.01184931875,285464.0676,,,
,-1,510859387,Tuktu St,,,,,,,Multi-Unit Residential,Residential,yes,,,,,,,,,,,,,,,,109.5887252,569.2779592,569.2779592,109.5887252,498011.9337,7667410.957,5,-17.45401001,-14.64140606,2.812603951,0.1925047746,5.19467635,0.004940651408,1316126.475,,,
,-1,510859388,Green Row Executive Suites,,,,,,,Commercial,Commercial,yes,,,,,,,,,,,,,,,,108.0217036,533.5133731,533.5133731,108.0217036,498055.7756,7667409.568,5,-19.83944511,-13.48771858,6.351726532,0.2024723448,4.938946112,0.01190546827,1260471.605,,,
,-1,510859389,,,,,,,,Multi-Unit Residential,Residential,yes,,,,,,,,,,,,,,,,121.9200745,633.018736,633.018736,121.9200745,498059.2611,7667371.595,7,-17.49224854,-12.65350819,4.838740349,0.1926010519,5.192079638,0.007643913321,1812281.503,,,
,-1,510859390,Solar Apartments,,,,,,,Multi-Unit Residential,Residential,yes,,,,,,,,,,,,,,,,72.47352988,309.4074419,309.4074419,72.47352988,497696.0869,7667669.828,5,-16.5165863,-6.985396385,9.531189919,0.234233312,4.269247577,0.03080465635,380660.8767,,,
,-1,510859391,,,,,,,storage space,Unknown,Residential,yes,,,,,,,,,,,,,,,,41.69961629,74.00695709,74.00695709,41.69961629,497713.3822,7667664.046,7,-15.73496723,-13.84293365,1.892033577,0.5634553551,1.774763503,0.02556561776,72509.71135,,,
,-1,510859392,,,,,,,group home,Single-Unit Residential,Residential,yes,,,,,,,,,,,,,,,,58.75502243,208.2808174,208.2808174,58.75502243,497735.7838,7667674.929,5,-16.49215698,-12.54733849,3.944818497,0.2820952172,3.544902355,0.01893990309,202831.3071,,,
,-1,510859394,,,,,,,,Unknown,Unknown,yes,,,,,,,,,,,,,,,,21.01087053,27.55953797,27.55953797,21.01087053,497790.3822,7667622.943,5,-16.10061646,-14.3005991,1.800017357,0.7623810876,1.311679967,0.06531377119,9275.389155,,,
,-1,510859396,,,,,,,,Single-Unit Residential,Residential,yes,,,,,,,,,,,,,,,,51.04355031,155.8830652,155.8830652,51.04355031,497921.2642,7667594.916,5,-14.65985298,-13.47303104,1.186821938,0.3274476944,3.053922862,0.007613539904,132991.1133,,,
,-1,510859397,,,,,,,,Single-Unit Residential,Residential,yes,,,,,,,,,,,,,,,,53.26885243,157.0588679,157.0588679,53.26885243,497913.4481,7667572.498,7,-14.86369801,-13.4218359,1.441862106,0.3391648823,2.94841846,0.009180392843,151154.1317,,,
,-1,510859398,,,,,,,,Single-Unit Residential,Residential,yes,,,,,,,,,,,,,,,,50.94228377,139.8116232,139.8116232,50.94228377,497904.3928,7667549.149,7,-14.78089619,-13.73801517,1.042881012,0.3643637247,2.744510313,0.007459186785,132201.1497,,,
,-1,510859399,,,,,,,,Multi-Unit Residential,Residential,yes,,,,,,,,,,,,,,,,87.79923513,412.5375325,412.5375325,87.79923513,497988.0804,7667462.563,13,-16.57137299,-11.97509861,4.596274376,0.2128272659,4.698646086,0.0111414696,676818.4634,,,
,-1,510859400,,,,,,,,Single-Unit Residential,Residential,yes,,,,,,,,,,,,,,,,37.13552781,84.34541915,84.34541915,37.13552781,497983.6846,7667508.827,5,-16.25956917,-13.50815582,2.751413345,0.4402791306,2.271286396,0.0326207798,51211.65404,,,
,-1,510859401,,,,,,,,Single-Unit Residential,Residential,yes,,,,,,,,,,,,,,,,22.27876479,28.15958154,28.15958154,22.27876479,497973.2665,7667530.029,5,-14.42283344,-14.41340256,0.009430885315,0.7911610744,1.263965117,0.0003349085746,11057.91698,,,
,-1,510859402,,,,,,,,Single-Unit Residential,Residential,yes,,,,,,,,,,,,,,,,37.89263903,85.83383832,85.83383832,37.89263903,498017.2611,7667477.274,5,-17.11998558,-15.71507263,1.404912949,0.4414650419,2.26518502,0.01636782155,54408.22506,,,
,-1,510859403,,,,,,,,Single-Unit Residential,Residential,yes,,,,,,,,,,,,,,,,33.01366408,63.88427857,63.88427857,33.01366408,498010.2835,7667499.294,5,-17.38501358,-14.91988945,2.46512413,0.5167729027,1.935085982,0.03858733612,35981.65902,,,
,-1,510859405,,,,,,,,Single-Unit Residential,Residential,yes,,,,,,,,,,,,,,,,33.37616957,68.81248301,68.81248301,33.37616957,498274.8699,7667513.333,5,-21.55736542,-20.30659103,1.250774384,0.4850307403,2.061724994,0.01817656229,37180.00808,,,
,-1,510859406,,,,,,,,Industrial,Industrial,yes,,,,,,,,,,,,,,,,47.04648833,127.337074,127.337074,47.04648833,498308.4436,7667520.715,5,-25.35042381,-21.01083946,4.339584351,0.3694641856,2.70662229,0.03407950423,104131.383,,,
,-1,510859407,,,,,,,,Industrial,Industrial,yes,,,,,,,,,,,,,,,,68.70485198,196.267216,196.267216,68.70485198,498317.9149,7667461.005,7,-30.00511551,-21.99786758,8.007247925,0.3500577089,2.856671842,0.04079768433,324311.4073,,,
,-1,510859408,,,,,,,,Industrial,Industrial,yes,,,,,,,,,,,,,,,,79.05681054,348.4801957,348.4801957,79.05681054,498333.6742,7667454.743,6,-29.59360695,-21.28292656,8.310680389,0.2268617027,4.407971854,0.02384835779,494103.4289,,,
,-1,510859409,Northern,Northern,,,,,,Commercial,Commercial,yes,,,,,,,,,,,,,,,,127.6298611,749.6264402,749.6264402,127.6298611,498356.0983,7667454.742,11,-31.87216759,-24.16423035,7.707937241,0.1702579501,5.873440855,0.0102823711,2079011.489,,,
,-1,510859411,,,,,,,,Multi-Unit Residential,Residential,yes,,,,,,,,,,,,,,,,54.05422338,174.2841643,174.2841643,54.05422338,498259.9583,7667450.198,5,-21.56267738,-20.32972527,1.232952118,0.3101499415,3.22424694,0.007074378344,157938.8226,,,
,-1,510859412,,,,,,,,Single-Unit Residential,Residential,yes,,,,,,,,,,,,,,,,39.27410589,96.35734636,96.35734636,39.27410589,498265.5736,7667408.697,5,-24.42855453,-18.71730423,5.711250305,0.4075880809,2.453457416,0.05927156071,60578.55645,,,
,-1,510859413,,,,,,,,Single-Unit Residential,Residential,yes,,,,,,,,,,,,,,,,53.13915112,169.0229359,169.0229359,53.13915112,498266.0113,7667384.516,5,-26.51784515,-17.95424652,8.563598633,0.3143901792,3.180760934,0.05066530519,150052.7079,,,
,-1,510859414,,,,,,,,Single-Unit Residential,Residential,yes,,,,,,,,,,,,,,,,60.53486898,228.9945235,228.9945235,60.53486898,498268.0215,7667364.18,5,-27.53904915,-18.40252304,9.136526108,0.2643507279,3.782853212,0.03989844808,221828.2332,,,
,-1,510859415,Arctic Coast Visitor Center,Arctic Coast Visitor Center,,,,,,Commercial,Commercial,yes,,,,,,,,,,,,,,,,59.61686486,192.3206945,192.3206945,59.61686486,498225.4386,7667365.808,7,-21.05234146,-18.46805763,2.584283829,0.3099867386,3.225944454,0.01343736739,211888.5069,,,
,-1,510867731,,,,,,,,Garage,Residential,yes,,,,,,,,,,,,,,,,181.0588396,1067.66285,1067.66285,181.0588396,497920.939,7667186.075,9,-23.86214828,-16.78131866,7.08082962,0.1695842836,5.896772854,0.006632083919,5935525.811,,,
,-1,510867732,,,,,,,,Multi-Unit Residential,Residential,yes,,,,,,,,,,,,,,,,113.344583,503.3430407,503.3430407,113.344583,497888.1818,7667163.771,5,-26.84239006,-17.12249184,9.719898224,0.2251835704,4.440821319,0.01931068365,1456137.235,,,
,-1,510867733,,,,,,,,Industrial,Industrial,yes,,,,,,,,,,,,,,,,128.0565595,544.7927429,544.7927429,128.0565595,497948.085,7667251.527,9,-17.49460793,-12.1983223,5.296285629,0.2350555531,4.254313445,0.009721652313,2099933.241,,,
,-1,510870448,,,,,,,,Industrial,Industrial,yes,,,,,,,,,,,,,,,,159.3102503,1410.392198,1410.392198,159.3102503,495039.9681,7666306.07,5,-13.40401077,-1.730456233,11.67355454,0.1129545743,8.853116452,0.008276814463,4043255.255,,,
,-1,510870449,,,,,,,,Industrial,Industrial,yes,,,,,,,,,,,,,,,,111.7521518,778.9290107,778.9290107,111.7521518,495012.4282,7666286.06,5,-11.90219784,-1.159806252,10.74239159,0.1434689814,6.970147764,0.01379123314,1395621.6,,,
,-1,510870450,,,,,,,,Commercial,Commercial,yes,,,,,,,,,,,,,,,,129.735658,827.4150773,827.4150773,129.735658,495227.065,7666301.996,7,-13.4533186,-9.022727013,4.430591583,0.1567963426,6.377699781,0.005354738758,2183625.092,,,
,-1,510870451,,,,,,,,Industrial,Industrial,yes,,,,,,,,,,,,,,,,77.18327362,368.5050389,368.5050389,77.18327362,495285.3459,7666250.705,5,-14.61980152,-9.037812233,5.581989288,0.2094497102,4.774415772,0.01514766068,459800.6532,,,
,-1,510870452,,,,,,,,Industrial,Industrial,yes,,,,,,,,,,,,,,,,94.77264158,548.1014566,548.1014566,94.77264158,495370.9745,7666417.623,5,-14.53454018,-6.772835732,7.761704445,0.1729107639,5.783329952,0.01416107246,851233.9912,,,
,-1,510870453,,,,,,,,Industrial,Industrial,yes,,,,,,,,,,,,,,,,94.81995727,512.9298124,512.9298124,94.81995727,495416.8146,7666467.475,5,-14.349123,-13.04213619,1.306986809,0.1848595168,5.409513221,0.002548081194,852509.5756,,,
,-1,510870454,,,,,,,,Industrial,Industrial,yes,,,,,,,,,,,,,,,,65.825212,240.8620225,240.8620225,65.825212,495444.6447,7666507.828,5,-13.99874783,-9.705096245,4.293651581,0.273290124,3.659115028,0.01782618753,285217.9142,,,
,-1,510870455,,,,,,,,Industrial,Industrial,yes,,,,,,,storage_tank,,,,,,,,,84.71197908,565.7844298,565.7844298,84.71197908,496257.2908,7665894.335,20,-29.03794289,-14.15819836,14.87974453,0.1497248327,6.678918802,0.02629931781,607903.2765,,,
,-1,510870456,,,,,,,,Industrial,Industrial,yes,,,,,,,storage_tank,,,,,,,,,83.70305762,552.4315217,552.4315217,83.70305762,496273.62,7665861.571,20,-28.65122414,-15.04867077,13.60255337,0.1515175263,6.599896556,0.02462305794,586440.5176,,,
,-1,510870457,,,,,,,,Industrial,Industrial,yes,,,,,,,storage_tank,,,,,,,,,49.92254351,196.5149648,196.5149648,49.92254351,496302.2526,7665875.756,20,-27.76980591,-17.53708267,10.23272324,0.2540393988,3.936397286,0.05207096186,124419.9758,,,
,-1,510870458,,,,,,,,Industrial,Industrial,yes,,,,,,,storage_tank,,,,,,,,,51.84069335,211.9079649,211.9079649,51.84069335,496325.1882,7665886.248,20,-27.98384857,-16.6722908,11.31155777,0.2446377765,4.087676132,0.05337957814,139319.6595,,,
,-1,510870459,,,,,,,,Industrial,Industrial,yes,,,,,,,storage_tank,,,,,,,,,49.02261755,189.4907681,189.4907681,49.02261755,496320.5475,7665925.65,20,-26.82527733,-15.30433559,11.52094173,0.2587071553,3.865374342,0.0607994883,117811.9895,,,
,-1,510875757,,,,,,,,Industrial,Industrial,yes,,,,,,,,,,,,,,,,37.19899236,76.36687384,76.36687384,37.19899236,498819.0913,7668025.534,5,-19.57335854,-16.53282738,3.040531158,0.4871090106,2.052928561,0.03981479149,51474.66487,,,
,-1,510875759,,,,,,,,Industrial,Industrial,yes,,,,,,,,,,,,,,,,19.35082405,22.97959394,22.97959394,19.35082405,498745.0212,7667887.961,5,-25.96986198,-22.89430428,3.075557709,0.8420872931,1.187525341,0.1338386447,7246.001048,,,
,-1,510875760,,,,,,,,Industrial,Industrial,yes,,,,,,,,,,,,,,,,22.84766528,31.01985468,31.01985468,22.84766528,498656.5527,7667714.01,5,-28.77801704,-24.19606209,4.581954956,0.7365497201,1.357681597,0.147710394,11926.84247,,,
,-1,510875761,,,,trailer,,,,Industrial,Industrial,yes,,,,,,,,,,,,,,,,25.57309857,38.66351359,38.66351359,25.57309857,499075.9626,7668003.522,5,-32.4500885,-30.33028603,2.119802475,0.661427175,1.511882242,0.05482694866,16724.3812,,,
,-1,510875762,,,,,,,,Industrial,Industrial,yes,,,,,,,,,,,,,,,,33.3209536,61.54542845,61.54542845,33.3209536,499153.0948,7668053.015,5,-32.89496231,-30.79097557,2.10398674,0.5414042024,1.847048833,0.03418591426,36995.78659,,,
,-1,510875765,,,,,,,,Industrial,Industrial,yes,,,,,,,,,,,,,,,,20.25304081,24.41664033,24.41664033,20.25304081,499741.4904,7668385.122,5,-34.24082184,-31.53993797,2.700883865,0.8294769688,1.205578982,0.1106165234,8307.50695,,,
,-1,510875766,,,,,,,,Industrial,Industrial,yes,,,,,,,,,,,,,,,,23.36624232,33.60539261,33.60539261,23.36624232,499446.1365,7668032.067,5,-29.60801315,-26.97741699,2.630596161,0.695312285,1.438202692,0.07827898908,12757.5309,,,
,-1,510875767,,,,,,,,Industrial,Industrial,yes,,,,,,,,,,,,,,,,19.23338902,22.58947218,22.58947218,19.23338902,499475.8975,7668005.83,5,-32.01206207,-27.9085598,4.103502274,0.8514315371,1.174492553,0.1816555181,7114.877838,,,
,-1,510875769,,,,,,,,Industrial,Industrial,yes,,,,,,,,,,,,,,,,31.99640216,61.72834877,61.72834877,31.99640216,498572.4969,7666129.125,5,-31.46946716,-28.73897171,2.730495453,0.5183421037,1.929227807,0.04423405951,32756.94867,,,
,-1,510875770,,,,,,,,Industrial,Industrial,yes,,,,,,,,,,,,,,,,16.00827018,15.58507144,15.58507144,16.00827018,498577.1009,7666044.547,5,-33.34980774,-31.08524513,2.264562607,1.02715411,0.9735637433,0.145303319,4102.354778,,,
,-1,510875771,,,,,,,,Single-Unit Residential,Residential,yes,,,,,,,,,,,,,,,,13.78492501,11.60929129,11.60929129,13.78492501,498593.7889,7666041.454,5,-32.31760406,-30.98802376,1.329580307,1.187404525,0.842172974,0.1145272587,2619.46876,,,
,-1,510875772,,,,,,,,Single-Unit Residential,Residential,yes,,,,,,,,,,,,,,,,19.57518329,22.48717973,22.48717973,19.57518329,499867.6639,7665381.712,5,-29.91338158,-27.62294769,2.290433884,0.8705041508,1.1487596,0.1018550975,7500.97144,,,
,-1,510875774,,,,,,,,Garage,Residential,yes,,,,,,,,,,,,,,,,18.04559962,19.84747239,19.84747239,18.04559962,495009.9005,7664988.809,5,-33.74173355,-30.65435982,3.087373734,0.9092139925,1.099851089,0.1555550083,5876.435205,,,
,-1,510875775,,,,,,,,Garage,Residential,yes,,,,,,,,,,,,,,,,15.84599205,15.34565158,15.34565158,15.84599205,493133.6542,7665942.125,5,-32.56128693,-30.67961693,1.881669998,1.032604706,0.9684247938,0.1226191008,3978.856724,,,
,-1,510876996,,,,,,,,Single-Unit Residential,Residential,yes,,,,,,,,,,,,,,,,31.04663245,55.12741133,55.12741133,31.04663245,496300.7674,7661551.669,5,-32.08927917,-30.48162651,1.607652664,0.5631795817,1.775632556,0.0291624915,29925.6437,,,
,-1,510876997,,,,,,,,Garage,Residential,yes,,,,,,,,,,,,,,,,29.2650158,50.38846622,50.38846622,29.2650158,496271.5381,7661509.317,5,-30.82862091,-26.72278595,4.105834961,0.5807879858,1.721798702,0.08148362649,25063.76379,,,
,-1,511100265,,,,,,,near school,Single-Unit Residential,Residential,yes,,,,,,,,,,,,,,,,46.96055479,131.7817329,131.7817329,46.96055479,497951.4587,7667568.386,5,-15.75375175,-12.4086647,3.345087051,0.356351019,2.806221806,0.02538354124,103561.8159,,,
,-1,511100266,,,,,,,near school,Single-Unit Residential,Residential,yes,,,,,,,,,,,,,,,,46.46613328,130.7203697,130.7203697,46.46613328,497971.167,7667555.715,5,-15.95478916,-12.51444817,3.440340996,0.3554620705,2.813239676,0.02631832363,100325.1,,,
,-1,511100267,,,,,,,near school,Single-Unit Residential,Residential,yes,,,,,,,,,,,,,,,,47.92474477,138.0966594,138.0966594,47.92474477,497991.4863,7667542.86,5,-16.18703461,-12.89975834,3.287276268,0.3470376834,2.881531453,0.02380416935,110072.651,,,
,-1,511100268,,,,,,,near school,Single-Unit Residential,Residential,yes,,,,,,,,,,,,,,,,49.39085826,148.3370005,148.3370005,49.39085826,498012.2678,7667534.062,5,-16.22794533,-13.21762562,3.01031971,0.3329638464,3.003329072,0.02029378846,120486.869,,,
,-1,511100269,,,,,,,near school,Single-Unit Residential,Residential,yes,,,,,,,,,,,,,,,,46.50704426,131.7842357,131.7842357,46.50704426,498041.3047,7667531.429,5,-17.23801994,-14.57456684,2.663453102,0.3529029404,2.833640317,0.02021071101,100590.3263,,,
,-1,511100270,,,,,,,near school,Single-Unit Residential,Residential,yes,,,,,,,,,,,,,,,,39.82500335,98.28992409,98.28992409,39.82500335,497960.5513,7667610.42,5,-16.44006157,-15.03361511,1.406446457,0.4051789003,2.468045595,0.0143091621,63163.68559,,,
,-1,511100271,,,,,,,near school,Single-Unit Residential,Residential,yes,,,,,,,,,,,,,,,,38.94501907,92.80517537,92.80517537,38.94501907,497976.8374,7667598.729,5,-16.1409626,-14.46160412,1.679358482,0.4196427507,2.382979328,0.0180955262,59068.47555,,,
,-1,511100272,,,,,,,near school,Single-Unit Residential,Residential,yes,,,,,,,,,,,,,,,,40.22638726,99.06119247,99.06119247,40.22638726,497992.5039,7667586.449,5,-16.2731514,-14.07612419,2.197027206,0.406076146,2.462592324,0.02217848536,65092.82058,,,
,-1,511100273,,,,,,,near school,Single-Unit Residential,Residential,yes,,,,,,,,,,,,,,,,40.82949527,101.2573747,101.2573747,40.82949527,498008.2137,7667574.765,5,-16.61725616,-14.95876122,1.658494949,0.4032249047,2.480005546,0.01637900404,68064.71554,,,
,-1,511100274,,,,,,,near school,Single-Unit Residential,Residential,yes,,,,,,,,,,,,,,,,44.14483905,121.0973328,121.0973328,44.14483905,498034.7154,7667563.844,5,-16.97467613,-16.11081505,0.863861084,0.3645401432,2.743182112,0.007133609501,86027.99736,,,
,-1,511100275,,,,,,,,Garage,Residential,yes,,,,,,,,,,,,,,,,31.62934174,62.13592805,62.13592805,31.62934174,497964.1267,7667645.418,5,-16.44764137,-15.57159424,0.8760471344,0.5090346718,1.964502725,0.01409888227,31642.47611,,,
,-1,511100276,,,,,,,near school,Single-Unit Residential,Residential,yes,,,,,,,,,,,,,,,,39.4819361,94.45150296,94.45150296,39.4819361,497978.3973,7667642.736,5,-16.34835243,-15.82897091,0.5193815231,0.4180127881,2.392271309,0.0054989228,61545.36105,,,
,-1,511100277,,,,,,,near school,Single-Unit Residential,Residential,yes,,,,,,,,,,,,,,,,39.45263445,96.46364733,96.46364733,39.45263445,497993.712,7667631.545,5,-16.77709007,-15.56392097,1.213169098,0.4089896613,2.445049581,0.01257643819,61408.43444,,,
,-1,511100278,,,,,,,near school,Single-Unit Residential,Residential,yes,,,,,,,,,,,,,,,,37.19364422,84.99772833,84.99772833,37.19364422,498010.7703,7667620.581,5,-16.72407341,-15.37390995,1.35016346,0.4375839796,2.28527562,0.01588470052,51452.46635,,,
,-1,511100279,,,,,,,near school,Single-Unit Residential,Residential,yes,,,,,,,,,,,,,,,,39.64689455,96.9552325,96.9552325,39.64689455,498027.7013,7667609.255,5,-16.86896706,-15.66767502,1.201292038,0.4089195965,2.445468519,0.01239017232,62320.01183,,,
,-1,511100280,,,,,,,near school,Single-Unit Residential,Residential,yes,,,,,,,,,,,,,,,,42.7774493,112.8575615,112.8575615,42.7774493,498060.2915,7667573.959,5,-18.2877903,-16.53217316,1.755617142,0.3790392841,2.638248968,0.01555604356,78278.88949,,,
,-1,511100281,,,,,,,near school,Single-Unit Residential,Residential,yes,,,,,,,,,,,,,,,,51.56355054,139.2218068,139.2218068,51.56355054,498044.2647,7667597.104,7,-17.24333382,-16.0779171,1.165416718,0.3703697843,2.700004272,0.008370935162,137097.155,,,
,-1,511100282,,,,,,,,Single-Unit Residential,Residential,yes,,,,,,,,,,,,,,,,46.29561654,127.1063982,127.1063982,46.29561654,498070.8536,7667539.615,5,-18.01971436,-15.70807648,2.311637878,0.364227271,2.745538513,0.01818663664,99224.65935,,,
,-1,511100283,,,,,,,,Single-Unit Residential,Residential,yes,,,,,,,,,,,,,,,,47.59625894,138.4213699,138.4213699,47.59625894,498069.4981,7667519.465,5,-17.49082375,-16.28230858,1.208515167,0.3438505122,2.908240542,0.008730697927,107824.749,,,
