osm_way_id,centroid_x,centroid_y,area,perimeter,perimeter_index,detour,width,length,pnt_count,exchange,exchange_index,range,range_index,"_min:double precision(0,0)","_max:double precision(0,0)"
510826514,236500.3361,458102.8378,128.584069,45.779789,1.14032,45.779789,13.28332,15.324826,5,112.135397,0.872078,16.297581,1.570202,14.02305412,19.02009964
510847789,236224.536,458245.6447,224.609033,59.952781,1.129906,59.952781,19.633415,19.569006,5,203.786958,0.907296,21.196714,1.595622,15.04776192,17.78401756
510847790,236202.6673,458255.7959,206.061487,57.468183,1.130773,57.468183,18.611182,18.665084,5,186.595125,0.905531,20.599282,1.572648,14.48312187,17.82420349
510847791,236160.1128,458275.609,307.244509,82.383976,1.327538,82.383976,32.674496,21.742736,5,184.75138,0.601317,32.82144,1.205229,14.55622101,18.43346786
510847792,236127.2187,458290.049,130.091064,47.001922,1.163961,47.001922,16.952113,14.068729,5,104.51821,0.803423,17.055797,1.509165,14.02945137,17.39943123
510847793,236123.4237,458248.126,436.928246,85.339648,1.153167,85.339648,25.87541,30.820252,8,354.530353,0.811416,31.041055,1.519685,13.5555439,19.48308182
510847794,236154.8061,458243.1886,434.914812,89.262066,1.208958,85.743393,30.356733,19.27222,9,340.803954,0.783611,31.782568,1.480806,13.61205673,20.51690292
510847795,236181.1731,458233.171,149.95796,49.161419,1.13393,49.161419,15.695192,17.386815,5,134.695884,0.898224,17.845082,1.548643,13.48373222,20.04708099
510847796,236202.3674,458225.6927,138.956869,47.366625,1.134956,47.366625,16.045597,14.903944,5,124.153415,0.893467,16.801685,1.583333,13.90350533,17.72421455
510847797,236134.8631,458349.4562,275.240147,82.935342,1.411985,78.332739,14.9029,31.969839,9,172.837696,0.627952,32.06247,1.167734,14.68999863,19.09113503
510847798,236155.1459,458317.9536,262.249129,81.673331,1.424524,77.832878,31.472931,19.043589,9,155.518974,0.59302,32.474448,1.125383,14.67750549,19.43037415
510847799,236210.5985,458338.8918,263.473732,76.099399,1.324217,71.196558,26.673254,18.747928,9,182.766984,0.693682,26.881492,1.3627,15.39868259,20.35971832
510847800,236171.3753,458357.015,259.068731,88.643363,1.555554,77.903074,32.399387,18.15754,15,154.236646,0.59535,32.633029,1.113103,16.2645874,19.04712677
510847801,236143.5513,458374.2981,148.14144,54.141827,1.256438,54.141827,20.76572,12.35143,5,98.642619,0.665868,20.846643,1.317611,15.19906902,19.12535286
510847802,236098.505,458376.8285,176.450226,55.737299,1.185172,55.737299,19.629939,12.919863,5,134.374437,0.761543,20.534556,1.459859,15.22415829,19.47797012
510847803,236095.5731,458355.9491,195.296688,61.026983,1.233448,61.026983,22.827212,13.454184,5,135.141462,0.69198,23.189562,1.360003,15.27757454,19.30060577
510847804,236092.4821,458319.6805,298.315485,80.449933,1.315631,80.449933,23.272435,31.364405,5,182.224753,0.610846,31.88966,1.222287,14.82859039,17.8404808
510847805,236068.3369,458269.9797,743.31787,156.073814,1.616922,130.573707,33.772738,46.973744,15,496.14521,0.667474,49.5566,1.241569,12.7611618,20.68325806
510847806,236055.559,458303.7582,44.563629,26.946727,1.14015,26.946727,7.077764,8.154206,5,39.047149,0.876211,9.818299,1.534402,14.56162071,15.87720203
510847807,236023.0498,458301.7207,367.724459,84.444188,1.243813,84.444188,31.398941,16.552951,5,250.016484,0.679902,32.29605,1.339976,13.04867363,15.81449413
510847808,235999.4035,458322.823,115.867436,43.368102,1.137984,43.368102,13.812613,11.787698,5,102.200164,0.882044,15.406264,1.57677,13.78453827,16.68004417
510847809,235995.7855,458340.4855,73.500103,34.407318,1.133583,34.407318,10.267421,9.127969,5,65.959197,0.897403,12.204028,1.585352,13.87532806,16.64241028
510847810,235930.6155,458337.2825,433.346491,108.158145,1.467533,108.158145,14.748836,44.618172,5,222.506595,0.513461,45.702344,1.027932,12.82984543,15.81960201
510847811,235897.1434,458355.2506,478.320806,110.508607,1.427194,110.508607,16.432366,45.519187,5,255.879853,0.534954,45.676424,1.080569,12.39889336,16.56642151
510847812,235892.1133,458306.6664,371.404476,92.056212,1.349199,92.056212,14.496665,36.561251,5,217.281607,0.585027,37.000205,1.175451,12.57492065,15.72986507
510847813,235885.7403,458272.7062,131.061796,46.600148,1.149729,46.600148,14.065186,11.418686,5,110.757065,0.845075,17.323253,1.491398,10.84190559,15.67425346
